,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,isTrain,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
11781,18.85,NA,0.167923755,Non perishable,4,18,0,1,,0,False,True,False,False
11782,15.3,Regular,0.084694653,Processed Foods,4,33,2,0,,0,False,True,False,False
11783,7.26,Low Fat,0.014452774,Meats,2,18,0,1,,0,False,True,False,False
11784,18.25,Regular,0.170685888,Drinks,3,33,2,0,,0,False,True,False,False
11785,14.8,NA,0.044969294,Drinks,1,18,0,1,,0,False,True,False,False
11786,13.3,Low Fat,0.009600586,Processed Foods,1,18,0,1,,0,False,True,False,False
11787,7.71,Regular,0.083321663,Drinks,2,35,0,2,,0,True,False,False,False
11788,21.1,NA,0.161756055,Fruits and Vegetables,1,21,1,2,,0,False,True,False,False
11789,15.1,NA,0.1055789,Fruits and Vegetables,1,33,2,0,,0,False,True,False,False
11790,13.35,Regular,0.250008736,Processed Foods,3,22,0,0,,0,True,False,False,False
11791,11.35,NA,0.043149943,Fruits and Vegetables,4,16,0,1,,0,False,True,False,False
11792,18.85,Low Fat,0.039643601,Processed Foods,1,23,0,2,,0,False,True,False,False
11793,8.92,NA,0.129903926,Non perishable,3,16,0,1,,0,False,True,False,False
11794,12.15,Low Fat,0.027069736,Processed Foods,4,35,0,2,,0,True,False,False,False
11795,16.7,Regular,0.054583442,Starchy Foods,1,33,2,0,,0,False,True,False,False
11796,7.435,Low Fat,0.084382084,Starchy Foods,3,33,2,0,,0,False,True,False,False
11797,18.25,Low Fat,0.079203863,Processed Foods,4,16,0,1,,0,False,True,False,False
11798,20.5,NA,0.023143199,Non perishable,3,23,0,2,,0,False,True,False,False
11799,5.4,NA,0.048107159,Non perishable,3,16,0,1,,0,False,True,False,False
11800,18.0,Low Fat,0.039169904,Processed Foods,3,11,1,0,,0,False,False,True,False
11801,18.35,NA,0.014021376,Non perishable,4,16,0,1,,0,False,True,False,False
11802,6.52,Low Fat,0.044788872,Processed Foods,3,11,1,0,,0,False,False,True,False
11803,14.3,NA,0.114170018,Fruits and Vegetables,1,35,0,2,,0,True,False,False,False
11804,11.65,Low Fat,0.066815522,Processed Foods,4,22,0,0,,0,True,False,False,False
11805,13.3,Low Fat,0.016775365,Processed Foods,1,35,0,2,,0,True,False,False,False
11806,14.3,Regular,0.049957145,Meats,4,13,0,1,,0,False,True,False,False
11807,6.655,NA,0.016985198,Fruits and Vegetables,4,21,1,2,,0,False,True,False,False
11808,15.7,Regular,0.037833211,Processed Foods,2,33,2,0,,0,False,True,False,False
11809,7.89,Low Fat,0.036104434,Drinks,2,33,2,0,,0,False,True,False,False
11810,14.15,Low Fat,0.035413843,Processed Foods,4,11,1,0,,0,False,False,True,False
11811,14.1,Low Fat,0.06725426,Processed Foods,4,13,0,1,,0,False,True,False,False
11812,17.1,Low Fat,0.032621941,Processed Foods,3,16,0,1,,0,False,True,False,False
11813,11.65,Regular,0.075481864,Processed Foods,1,35,1,0,,0,False,False,False,True
11814,14.15,NA,0.095917719,Drinks,3,13,0,1,,0,False,True,False,False
11815,12.3,Low Fat,0.015751294,Processed Foods,1,22,0,0,,0,True,False,False,False
11816,8.52,NA,0.026928324,Drinks,3,35,1,0,,0,False,False,False,True
11817,6.885,Regular,0.245136905,Processed Foods,2,35,0,2,,0,True,False,False,False
11818,7.27,NA,0.070733741,Drinks,2,35,1,0,,0,False,False,False,True
11819,18.6,Low Fat,0.039374545,Processed Foods,4,18,0,1,,0,False,True,False,False
11820,20.85,Low Fat,0.032498972,Processed Foods,3,21,1,2,,0,False,True,False,False
11821,13.65,Regular,0.026473267,Meats,1,35,1,0,,0,False,False,False,True
11822,9.8,Low Fat,0.026840766,Meats,2,23,0,2,,0,False,True,False,False
11823,7.895,Regular,0.061175535,Starchy Foods,1,23,0,2,,0,False,True,False,False
11824,10.895,Low Fat,0.026921951,Processed Foods,2,21,1,2,,0,False,True,False,False
11825,8.02,Low Fat,0.111347923,Processed Foods,3,33,2,0,,0,False,True,False,False
11826,7.89,Low Fat,0.036338895,Drinks,2,13,0,1,,0,False,True,False,False
11827,5.035,Regular,0.079895432,Starchy Foods,4,16,0,1,,0,False,True,False,False
11828,12.1,NA,0.079930344,Non perishable,3,21,1,2,,0,False,True,False,False
11829,7.075,Low Fat,0.058335906,Drinks,3,16,0,1,,0,False,True,False,False
11830,7.475,NA,0.01310911,Non perishable,4,33,2,0,,0,False,True,False,False
11831,6.885,Regular,0.14022623,Processed Foods,2,21,1,2,,0,False,True,False,False
11832,8.51,Regular,0.078723713,Processed Foods,3,11,1,0,,0,False,False,True,False
11833,6.44,Low Fat,0.079200387,Starchy Foods,2,16,0,1,,0,False,True,False,False
11834,13.65,Regular,0.073324855,Processed Foods,4,13,0,1,,0,False,True,False,False
11835,8.395,NA,0.071963037,Drinks,4,16,0,1,,0,False,True,False,False
11836,13.35,Low Fat,0.244163174,Processed Foods,3,35,0,2,,0,True,False,False,False
11837,8.945,Regular,0.087782193,Drinks,4,21,1,2,,0,False,True,False,False
11838,10.8,Regular,0.048134189,Processed Foods,1,16,0,1,,0,False,True,False,False
11839,19.2,NA,0.305724969,Non perishable,4,22,0,0,,0,True,False,False,False
11840,18.85,NA,0.09138128,Drinks,2,13,0,1,,0,False,True,False,False
11841,7.725,NA,0.029190711,Non perishable,2,11,1,0,,0,False,False,True,False
11842,10.5,NA,0.080372556,Drinks,3,22,0,0,,0,True,False,False,False
11843,20.25,Regular,0.011985289,Processed Foods,3,33,2,0,,0,False,True,False,False
11844,20.35,Low Fat,0.083783437,Meats,3,16,0,1,,0,False,True,False,False
11845,11.1,NA,0.053775381,Fruits and Vegetables,3,23,0,2,,0,False,True,False,False
11846,21.35,Low Fat,0.068962051,Processed Foods,4,18,0,1,,0,False,True,False,False
11847,15.0,NA,0.071357962,Non perishable,2,16,0,1,,0,False,True,False,False
11848,15.1,Regular,0.033365743,Processed Foods,2,22,0,0,,0,True,False,False,False
11849,17.75,Regular,0.067884624,Processed Foods,4,13,0,1,,0,False,True,False,False
11850,5.485,NA,0.042925965,Non perishable,3,11,1,0,,0,False,False,True,False
11851,5.21,NA,0.011000735,Non perishable,4,33,2,0,,0,False,True,False,False
11852,20.5,NA,0.023031127,Non perishable,3,35,1,0,,0,False,False,False,True
11853,14.3,Low Fat,0.121977653,Drinks,2,35,1,0,,0,False,False,False,True
11854,15.35,Regular,0.055199283,Meats,3,21,1,2,,0,False,True,False,False
11855,14.0,Low Fat,0.041091215,Starchy Foods,3,35,1,0,,0,False,False,False,True
11856,8.0,Regular,0.030436087,Starchy Foods,4,13,0,1,,0,False,True,False,False
11857,13.35,Low Fat,0.06495073,Processed Foods,1,23,0,2,,0,False,True,False,False
11858,20.6,NA,0.045488814,Non perishable,3,21,1,2,,0,False,True,False,False
11859,20.35,NA,0.021308724,Non perishable,1,33,2,0,,0,False,True,False,False
11860,14.65,Regular,0.099049679,Processed Foods,1,33,2,0,,0,False,True,False,False
11861,8.76,NA,0.050043246,Non perishable,2,16,0,1,,0,False,True,False,False
11862,8.3,NA,0.035426061,Fruits and Vegetables,1,18,0,1,,0,False,True,False,False
11863,15.2,NA,0.188965879,Drinks,1,22,0,0,,0,True,False,False,False
11864,8.84,Regular,0.076191354,Processed Foods,2,35,1,0,,0,False,False,False,True
11865,14.65,NA,0.170558096,Fruits and Vegetables,1,35,1,0,,0,False,False,False,True
11866,9.3,Low Fat,0.088988939,Processed Foods,3,16,0,1,,0,False,True,False,False
11867,8.6,NA,0.0,Non perishable,2,33,2,0,,0,False,True,False,False
11868,9.895,NA,0.0,Non perishable,4,11,1,0,,0,False,False,True,False
11869,11.5,Regular,0.219914554,Processed Foods,2,35,0,2,,0,True,False,False,False
11870,19.35,Low Fat,0.11858387,Processed Foods,4,11,1,0,,0,False,False,True,False
11871,19.35,NA,0.058043379,Fruits and Vegetables,4,23,0,2,,0,False,True,False,False
11872,13.65,Regular,0.122040464,Processed Foods,4,22,0,0,,0,True,False,False,False
11873,19.6,NA,0.024048716,Non perishable,2,11,1,0,,0,False,False,True,False
11874,19.6,NA,0.04193537,Non perishable,2,35,0,2,,0,True,False,False,False
11875,16.0,NA,0.072816495,Non perishable,4,18,0,1,,0,False,True,False,False
11876,16.2,NA,0.035904485,Fruits and Vegetables,4,16,0,1,,0,False,True,False,False
11877,10.195,Low Fat,0.051651503,Starchy Foods,1,16,0,1,,0,False,True,False,False
11878,12.65,Regular,0.076162818,Processed Foods,4,21,1,2,,0,False,True,False,False
11879,19.35,NA,0.027691308,Non perishable,1,33,2,0,,0,False,True,False,False
11880,17.85,NA,0.04670302,Fruits and Vegetables,2,18,0,1,,0,False,True,False,False
11881,10.8,NA,0.041930938,Non perishable,4,21,1,2,,0,False,True,False,False
11882,13.65,Regular,0.0,Processed Foods,1,21,1,2,,0,False,True,False,False
11883,20.7,NA,0.048834717,Fruits and Vegetables,1,21,1,2,,0,False,True,False,False
11884,13.15,NA,0.022841841,Fruits and Vegetables,3,18,0,1,,0,False,True,False,False
11885,7.27,Regular,0.020777214,Processed Foods,1,16,0,1,,0,False,True,False,False
11886,16.5,Regular,0.093786169,Processed Foods,2,33,2,0,,0,False,True,False,False
11887,20.85,Regular,0.108947031,Processed Foods,1,35,0,2,,0,True,False,False,False
11888,19.25,Regular,0.045327376,Meats,4,22,0,0,,0,True,False,False,False
11889,10.5,Regular,0.093309811,Processed Foods,4,35,1,0,,0,False,False,False,True
11890,15.0,Regular,0.026882496,Processed Foods,4,21,1,2,,0,False,True,False,False
11891,19.7,Regular,0.018052793,Meats,2,21,1,2,,0,False,True,False,False
11892,12.6,Low Fat,0.0,Drinks,1,35,1,0,,0,False,False,False,True
11893,15.85,Low Fat,0.136384322,Processed Foods,2,33,2,0,,0,False,True,False,False
11894,12.65,Low Fat,0.069411836,Meats,1,16,0,1,,0,False,True,False,False
11895,6.13,Low Fat,0.077048493,Drinks,1,11,1,0,,0,False,False,True,False
11896,19.0,Low Fat,0.128611924,Processed Foods,2,11,1,0,,0,False,False,True,False
11897,20.75,Regular,0.083201696,Processed Foods,3,35,1,0,,0,False,False,False,True
11898,15.6,Regular,0.045857055,Processed Foods,3,18,0,1,,0,False,True,False,False
11899,12.5,Low Fat,0.11245226,Processed Foods,2,18,0,1,,0,False,True,False,False
11900,18.0,Low Fat,0.017942517,Starchy Foods,3,18,0,1,,0,False,True,False,False
11901,5.095,Regular,0.226744199,Processed Foods,2,35,0,2,,0,True,False,False,False
11902,10.895,Low Fat,0.026875077,Processed Foods,2,16,0,1,,0,False,True,False,False
11903,17.0,Regular,0.139495548,Processed Foods,4,16,0,1,,0,False,True,False,False
11904,13.1,Low Fat,0.075578048,Drinks,3,23,0,2,,0,False,True,False,False
11905,8.895,Regular,0.081214552,Processed Foods,1,21,1,2,,0,False,True,False,False
11906,19.5,Low Fat,0.138175481,Processed Foods,3,22,0,0,,0,True,False,False,False
11907,20.2,Regular,0.096513676,Meats,3,23,0,2,,0,False,True,False,False
11908,15.7,Regular,0.038018966,Processed Foods,2,11,1,0,,0,False,False,True,False
11909,20.25,NA,0.02605898,Non perishable,3,11,1,0,,0,False,False,True,False
11910,8.05,NA,0.078559463,Fruits and Vegetables,4,18,0,1,,0,False,True,False,False
11911,9.0,Low Fat,0.065618346,Processed Foods,3,13,0,1,,0,False,True,False,False
11912,17.0,NA,0.126139002,Non perishable,2,33,2,0,,0,False,True,False,False
11913,12.8,Regular,0.138452448,Drinks,3,35,0,2,,0,True,False,False,False
11914,19.2,Low Fat,0.0,Processed Foods,1,33,2,0,,0,False,True,False,False
11915,12.85,Low Fat,0.030664334,Starchy Foods,4,21,1,2,,0,False,True,False,False
11916,20.7,Low Fat,0.093067785,Drinks,1,11,1,0,,0,False,False,True,False
11917,5.985,Low Fat,0.005675194,Processed Foods,3,21,1,2,,0,False,True,False,False
11918,20.2,NA,0.07435487,Non perishable,1,21,1,2,,0,False,True,False,False
11919,16.2,Low Fat,0.103453599,Processed Foods,2,16,0,1,,0,False,True,False,False
11920,17.5,Low Fat,0.052190155,Processed Foods,2,35,1,0,,0,False,False,False,True
11921,21.1,NA,0.010662263,Non perishable,4,13,0,1,,0,False,True,False,False
11922,17.25,NA,0.112968748,Non perishable,4,35,1,0,,0,False,False,False,True
11923,5.15,Regular,0.10711317,Meats,2,35,0,2,,0,True,False,False,False
11924,6.785,Regular,0.041974545,Meats,1,16,0,1,,0,False,True,False,False
11925,20.35,NA,0.039268205,Non perishable,2,23,0,2,,0,False,True,False,False
11926,16.5,NA,0.035655991,Non perishable,1,23,0,2,,0,False,True,False,False
11927,13.5,Low Fat,0.06018748,Processed Foods,1,35,1,0,,0,False,False,False,True
11928,10.8,NA,0.052068722,Drinks,4,23,0,2,,0,False,True,False,False
11929,17.7,Regular,0.121852987,Meats,2,16,0,1,,0,False,True,False,False
11930,9.27,Low Fat,0.061735873,Drinks,3,33,2,0,,0,False,True,False,False
11931,20.85,Low Fat,0.0,Meats,2,13,0,1,,0,False,True,False,False
11932,12.6,NA,0.007456464,Non perishable,4,23,0,2,,0,False,True,False,False
11933,8.895,Regular,0.088459496,Processed Foods,2,21,1,2,,0,False,True,False,False
11934,18.2,NA,0.089466421,Fruits and Vegetables,4,35,1,0,,0,False,False,False,True
11935,10.1,NA,0.16741508,Drinks,4,21,1,2,,0,False,True,False,False
11936,6.15,Low Fat,0.046364789,Processed Foods,2,18,0,1,,0,False,True,False,False
11937,10.0,Regular,0.063531895,Processed Foods,4,13,0,1,,0,False,True,False,False
11938,20.1,NA,0.014937838,Non perishable,2,23,0,2,,0,False,True,False,False
11939,19.7,Regular,0.018009769,Meats,2,33,2,0,,0,False,True,False,False
11940,8.51,NA,0.016097309,Non perishable,4,33,2,0,,0,False,True,False,False
11941,10.3,Regular,0.050061008,Processed Foods,1,16,0,1,,0,False,True,False,False
11942,7.36,Low Fat,0.052393366,Processed Foods,1,21,1,2,,0,False,True,False,False
11943,6.57,NA,0.09742857,Non perishable,4,13,0,1,,0,False,True,False,False
11944,8.895,Regular,0.081418801,Processed Foods,1,11,1,0,,0,False,False,True,False
11945,6.905,Regular,0.038147426,Drinks,2,23,0,2,,0,False,True,False,False
11946,12.15,Low Fat,0.02596979,Starchy Foods,2,11,1,0,,0,False,False,True,False
11947,6.38,NA,0.015248338,Non perishable,3,13,0,1,,0,False,True,False,False
11948,5.155,Low Fat,0.08336707,Processed Foods,4,18,0,1,,0,False,True,False,False
11949,12.85,NA,0.033213888,Fruits and Vegetables,4,16,0,1,,0,False,True,False,False
11950,12.5,NA,0.018925644,Non perishable,2,11,1,0,,0,False,False,True,False
11951,16.0,Regular,0.064748814,Drinks,1,35,1,0,,0,False,False,False,True
11952,20.85,Low Fat,0.121496273,Processed Foods,4,18,0,1,,0,False,True,False,False
11953,10.0,Regular,0.037840894,Processed Foods,2,18,0,1,,0,False,True,False,False
11954,9.695,NA,0.070444556,Drinks,3,23,0,2,,0,False,True,False,False
11955,15.2,NA,0.050382246,Drinks,2,11,1,0,,0,False,False,True,False
11956,11.1,Low Fat,0.010641608,Processed Foods,1,23,0,2,,0,False,True,False,False
11957,13.85,NA,0.05786369,Drinks,2,22,0,0,,0,True,False,False,False
11958,8.85,NA,0.0,Non perishable,2,16,0,1,,0,False,True,False,False
11959,8.05,Regular,0.165350432,Drinks,2,11,1,0,,0,False,False,True,False
11960,21.25,NA,0.113053302,Non perishable,4,35,1,0,,0,False,False,False,True
11961,12.15,NA,0.079555138,Non perishable,1,21,1,2,,0,False,True,False,False
11962,10.5,Regular,0.141847977,Starchy Foods,3,35,1,0,,0,False,False,False,True
11963,9.6,Low Fat,0.035634451,Processed Foods,4,21,1,2,,0,False,True,False,False
11964,16.85,Regular,0.026669833,Processed Foods,1,13,0,1,,0,False,True,False,False
11965,8.895,Regular,0.081088481,Processed Foods,1,23,0,2,,0,False,True,False,False
11966,15.15,Low Fat,0.027892415,Processed Foods,3,11,1,0,,0,False,False,True,False
11967,18.25,NA,0.012294203,Fruits and Vegetables,3,21,1,2,,0,False,True,False,False
11968,5.73,NA,0.052012483,Drinks,4,11,1,0,,0,False,False,True,False
11969,16.1,Low Fat,0.0,Drinks,3,11,1,0,,0,False,False,True,False
11970,19.7,NA,0.026891006,Non perishable,2,21,1,2,,0,False,True,False,False
11971,14.0,Regular,0.136543704,Processed Foods,1,13,0,1,,0,False,True,False,False
11972,16.35,NA,0.029439793,Non perishable,4,16,0,1,,0,False,True,False,False
11973,7.535,NA,0.081772054,Drinks,2,16,0,1,,0,False,True,False,False
11974,18.6,NA,0.080664702,Non perishable,2,18,0,1,,0,False,True,False,False
11975,20.25,Regular,0.02298735,Processed Foods,4,18,0,1,,0,False,True,False,False
11976,6.67,Regular,0.089931111,Processed Foods,2,16,0,1,,0,False,True,False,False
11977,20.1,NA,0.05470525,Fruits and Vegetables,4,18,0,1,,0,False,True,False,False
11978,16.7,Regular,0.070201806,Processed Foods,4,11,1,0,,0,False,False,True,False
11979,14.85,Low Fat,0.093607933,Processed Foods,2,21,1,2,,0,False,True,False,False
11980,9.695,Regular,0.030351816,Processed Foods,4,18,0,1,,0,False,True,False,False
11981,12.1,NA,0.06087929,Drinks,1,35,1,0,,0,False,False,False,True
11982,7.825,NA,0.18516682,Non perishable,4,35,1,0,,0,False,False,False,True
11983,17.25,Regular,0.125478425,Starchy Foods,1,18,0,1,,0,False,True,False,False
11984,19.35,Regular,0.018559094,Processed Foods,2,16,0,1,,0,False,True,False,False
11985,7.35,NA,0.0,Fruits and Vegetables,1,35,0,2,,0,True,False,False,False
11986,5.305,Regular,0.047028693,Meats,3,23,0,2,,0,False,True,False,False
11987,18.7,Low Fat,0.026342897,Processed Foods,2,21,1,2,,0,False,True,False,False
11988,20.0,Low Fat,0.03443923,Processed Foods,1,18,0,1,,0,False,True,False,False
11989,7.93,Low Fat,0.005521567,Processed Foods,2,35,1,0,,0,False,False,False,True
11990,20.0,NA,0.027987562,Fruits and Vegetables,1,35,1,0,,0,False,False,False,True
11991,12.35,NA,0.067409268,Fruits and Vegetables,2,35,0,2,,0,True,False,False,False
11992,20.85,Low Fat,0.037462127,Processed Foods,4,21,1,2,,0,False,True,False,False
11993,10.8,Low Fat,0.098613411,Meats,2,18,0,1,,0,False,True,False,False
11994,18.35,Low Fat,0.03320771,Drinks,3,16,0,1,,0,False,True,False,False
11995,8.63,Regular,0.028436636,Processed Foods,3,13,0,1,,0,False,True,False,False
11996,11.85,Regular,0.097555725,Processed Foods,1,35,0,2,,0,True,False,False,False
11997,9.0,Low Fat,0.079345519,Processed Foods,1,23,0,2,,0,False,True,False,False
11998,14.85,Regular,0.009938784,Processed Foods,3,23,0,2,,0,False,True,False,False
11999,6.26,NA,0.031421979,Non perishable,2,23,0,2,,0,False,True,False,False
12000,17.7,Low Fat,0.087808521,Drinks,3,23,0,2,,0,False,True,False,False
12001,16.5,Low Fat,0.028534583,Processed Foods,1,11,1,0,,0,False,False,True,False
12002,7.71,Regular,0.047662684,Drinks,2,21,1,2,,0,False,True,False,False
12003,6.63,Regular,0.010930195,Processed Foods,1,33,2,0,,0,False,True,False,False
12004,5.885,Regular,0.09314922,Processed Foods,1,11,1,0,,0,False,False,True,False
12005,18.85,Low Fat,0.042443319,Processed Foods,4,35,1,0,,0,False,False,False,True
12006,6.935,Regular,0.04127448,Processed Foods,2,16,0,1,,0,False,True,False,False
12007,18.6,Low Fat,0.152677702,Starchy Foods,2,11,1,0,,0,False,False,True,False
12008,8.27,Regular,0.089537252,Processed Foods,3,16,0,1,,0,False,True,False,False
12009,11.3,NA,0.04771769,Non perishable,3,23,0,2,,0,False,True,False,False
12010,5.885,Regular,0.092959451,Processed Foods,1,18,0,1,,0,False,True,False,False
12011,19.2,NA,0.069006936,Non perishable,2,22,0,0,,0,True,False,False,False
12012,16.1,Regular,0.063459792,Drinks,3,18,0,1,,0,False,True,False,False
12013,19.75,NA,0.021795357,Fruits and Vegetables,4,35,0,2,,0,True,False,False,False
12014,13.35,Low Fat,0.047987076,Starchy Foods,4,33,2,0,,0,False,True,False,False
12015,8.3,Regular,0.03014565,Processed Foods,2,16,0,1,,0,False,True,False,False
12016,7.76,Low Fat,0.059444518,Processed Foods,2,21,1,2,,0,False,True,False,False
12017,15.0,NA,0.064141622,Drinks,1,23,0,2,,0,False,True,False,False
12018,17.75,Regular,0.037946799,Processed Foods,3,21,1,2,,0,False,True,False,False
12019,5.695,Regular,0.067806182,Starchy Foods,4,21,1,2,,0,False,True,False,False
12020,9.8,Regular,0.140829653,Processed Foods,1,21,1,2,,0,False,True,False,False
12021,5.695,Regular,0.067838225,Starchy Foods,4,18,0,1,,0,False,True,False,False
12022,8.26,NA,0.034598891,Drinks,2,13,0,1,,0,False,True,False,False
12023,7.605,NA,0.128615187,Fruits and Vegetables,3,35,1,0,,0,False,False,False,True
12024,13.35,Low Fat,0.032245757,Meats,1,18,0,1,,0,False,True,False,False
12025,13.5,NA,0.267339659,Fruits and Vegetables,3,22,0,0,,0,True,False,False,False
12026,6.115,NA,0.007073035,Drinks,4,11,1,0,,0,False,False,True,False
12027,19.85,Regular,0.020872204,Processed Foods,1,16,0,1,,0,False,True,False,False
12028,11.1,Regular,0.036100589,Processed Foods,3,18,0,1,,0,False,True,False,False
12029,8.92,NA,0.129820371,Non perishable,3,33,2,0,,0,False,True,False,False
12030,5.655,NA,0.08486204,Fruits and Vegetables,3,35,1,0,,0,False,False,False,True
12031,9.1,Low Fat,0.174389257,Processed Foods,2,21,1,2,,0,False,True,False,False
12032,7.63,NA,0.0607686,Drinks,2,35,1,0,,0,False,False,False,True
12033,7.895,Regular,0.061521569,Starchy Foods,1,13,0,1,,0,False,True,False,False
12034,9.3,Low Fat,0.028522089,Processed Foods,4,23,0,2,,0,False,True,False,False
